id,screen_name,followers_count,friends_count,status_count,description,label
64247978,,1226,1652,203,,1
64249603,,847,1018,368,,1
64269230,,389,495,1446,,1
64273736,,9375,10268,12570,,1
64300251,,141,430,39,,1
64311165,,626,1489,10,,1
64314215,,244,388,0,,1
64331461,,2378,2415,2052,,1
64346378,,263,379,238,,1
64348523,,168,249,4129,,1
64350940,,5085,5115,4283,,1
64369181,,2846,2882,2027,,1
64373262,,59,479,6,,1
64400757,,215,466,439,,1
64404804,,470,849,52,,1
64406175,,3003,3263,725,,1
64419727,,93,259,323,,1
64422347,,225,766,4746,,1
64436826,,1075,1304,363,,1
64436878,,4635,4152,328,,1
64465032,,69,89,16,,1
64465737,,604,1654,248,,1
64468433,,9762,9897,590,,1
64472361,,3097,1877,71,,1
64472683,,1226,1974,62,,1
64478167,,588,686,192,,1
64483168,,604,383,133,,1
64487713,,340,562,126,,1
64491986,,3596,3956,574,,1
64497215,,973,2022,17,,1
64522681,,1212,2000,1419,,1
64525150,,3975,4134,62,,1
64545098,,966,2001,4486,,1
64589125,,179,265,280,,1
64598893,,4462,4400,1304,,1
64604874,,1127,1383,131,,1
64614255,,766,1303,1220,,1
64614569,,30090,27343,3052,,1
64624469,,2011,1998,536,,1
64627948,,714,957,102,,1
64635713,,1639,1789,2883,,1
64639103,,3237,3544,478,,1
64640519,,2797,3077,15475,,1
64663107,,272,2000,47,,1
64664174,,5040,5120,735,,1
64676908,,1262,1377,1351,,1
64680532,,3965,4107,99,,1
64690034,,52,982,14,,1
64704896,,823,1856,27,,1
64722367,,1097,1202,41,,1
64731409,,350,393,2436,,1
64752890,,299,1077,473,,1
64755870,,502,644,442,,1
64756302,,11841,12377,3347,,1
64771675,,105,414,160,,1
64795751,,120,381,8,,1
64797970,,1042,1989,849,,1
64798481,,269,1352,96,,1
64810298,,1375,1446,3481,,1
64818054,,1330,1750,1568,,1
64863140,,7651,8388,1895,,1
64875417,,3352,3633,145,,1
64895783,,102,482,38,,1
64908782,,1570,1425,129,,1
64914934,,1024,1985,351,,1
64937744,,782,1347,698,,1
64940192,,153,1490,10,,1
64940562,,1999,1657,6938,,1
64944018,,233,577,18,,1
64944820,,955,1251,523,,1
64962023,,330,503,2090,,1
64967110,,736,922,1066,,1
64971157,,486,1691,899,,1
64975792,,1214,1343,302,,1
64978510,,650,894,237,,1
64984980,,744,1609,87,,1
65000027,,1008,1994,43,,1
65016139,,477,558,19595,,1
65033869,,8730,9397,70,,1
65036512,,1099,1286,211,,1
65039262,,573,2001,112,,1
65069408,,7623,8349,4266,,1
65083622,,1765,1919,167,,1
65091624,,588,637,614,,1
65093524,,100,706,16,,1
65129432,,4218,4639,617,,1
65136294,,1153,1993,1567,,1
65144369,,864,1073,648,,1
65145280,,20650,21267,2581,,1
65147003,,433,830,2320,,1
65148477,,568,1857,210,,1
65149425,,8,202,0,,1
65150082,,127,313,52,,1
65157513,,12,58,16,,1
65158351,,364,634,151,,1
65172956,,690,1426,601,,1
65191387,,5223,5301,1983,,1
65193957,,9030,9935,1696,,1
65207867,,122,234,136,,1
65207936,,3024,3327,284,,1
65219237,,46800,49398,2016,,1
65222121,,1390,1763,43,,1
65236082,,6842,7083,2270,,1
65251808,,7258,7813,1445,,1
65251829,,615,917,731,,1
65278401,,925,1602,1749,,1
65278921,,771,1991,45,,1
65287456,,3825,4203,2652,,1
65289040,,176,149,852,,1
65304372,,8035,7729,1080,,1
65308920,,2348,1983,3467,,1
65342471,,204,545,3656,,1
65366480,,2145,2175,185,,1
65388015,,2710,2832,318,,1
65399650,,1260,1673,14129,,1
65399723,,161,557,2,,1
65409226,,4648,4944,200,,1
65413737,,1118,1444,117,,1
65433878,,1345,1933,5,,1
65444157,,581,1729,84,,1
65444423,,125,194,106,,1
65477083,,97,293,440,,1
65478756,,2752,2466,335,,1
65481516,,3039,2777,88,,1
65494733,,14,45,10,,1
65497626,,1609,1647,8,,1
65505036,,775,1840,198,,1
65520396,,296,987,184,,1
65524285,,0,13,7,,1
65530854,,4249,4256,4878,,1
65532847,,3494,3811,1068,,1
65542400,,2945,3239,2493,,1
65549516,,50,284,2,,1
65550316,,319,1051,3,,1
65554072,,107,744,540,,1
65558520,,519,1818,2109,,1
65564752,,479,1253,82,,1
65580211,,6918,7322,1502,,1
65590517,,274,737,173,,1
65595240,,182,292,2494,,1
65595822,,1009,1635,29,,1
65605127,,7846,8626,1344,,1
65625331,,8270,7728,3190,,1
65663831,,103,975,1,,1
65667085,,1648,1439,33789,,1
65693050,,85,241,11,,1
65693914,,9415,9780,18421,,1
65695699,,225,1496,128,,1
65697259,,3733,3915,20053,,1
65698705,,968,1737,34,,1
65701902,,468,947,136,,1
65704807,,216,373,994,,1
65711321,,491,613,46,,1
65713994,,1452,1741,1477,,1
65719224,,38,214,21,,1
65729488,,922,1206,103,,1
65745327,,468,1408,4,,1
65776705,,1045,1225,373,,1
65791380,,635,1946,536,,1
65795368,,763,1125,123,,1
65818450,,2782,3042,19,,1
65834721,,291,331,29,,1
65847740,,279,454,2815,,1
65858352,,663,1830,8,,1
65869177,,115,660,31,,1
65884652,,1140,2001,1425,,1
65885600,,2655,2779,471,,1
65888589,,1736,2000,748,,1
65921011,,133,699,64,,1
65930960,,1116,1614,33,,1
65943260,,326,370,3091,,1
65944673,,375,1047,8059,,1
65947531,,566,1178,117,,1
65950149,,644,1686,37,,1
65954649,,924,1973,1238,,1
65967384,,1622,2001,2420,,1
65972845,,103,238,360,,1
65976768,,966,1746,269,,1
65980956,,62,451,66,,1
65984716,,195,403,267,,1
65990217,,4014,4357,715,,1
65990529,,300,1657,12,,1
65991978,,64,256,24,,1
65994619,,112,999,1,,1
66004319,,2109,2233,3683,,1
66013078,,3119,3145,533,,1
66032267,,2929,3218,1194,,1
66035422,,692,1163,99,,1
66062767,,609,1775,3424,,1
66069235,,3625,3266,15,,1
66123362,,5545,5641,13699,,1
66133308,,9316,10039,14866,,1
66171913,,609,1918,384,,1
66176016,,5205,5254,867,,1
66176731,,1629,1860,1231,,1
66178975,,1997,2152,468,,1
66188538,,44993,47383,349,,1
66190744,,1360,1538,523,,1
66191120,,4,18,12,,1
66211938,,1618,2001,1407,,1
66212883,,2942,3172,67,,1
66217127,,33280,35341,11197,,1
66228733,,84,243,12,,1
66237646,,9639,10283,3318,,1
66238040,,13032,13183,33,,1
66253456,,1029,812,32,,1
66253953,,2375,2514,526,,1
66254334,,377,1885,25,,1
66256304,,2014,2213,470,,1
66284284,,1181,948,275,,1
66284901,,1294,1118,338,,1
66286138,,64,248,178,,1
66286510,,776,650,322,,1
66287190,,750,625,383,,1
66312813,,2622,2850,32301,,1
66335277,,7929,8612,452,,1
66342504,,9690,10642,15270,,1
66355403,,10423,10861,353,,1
66370714,,7313,7536,1209,,1
66372662,,25,257,2,,1
66377772,,2875,385,81339,,1
66387947,,173,427,5,,1
66405157,,2453,2491,426,,1
66441191,,14,280,77,,1
66455249,,1663,1527,142,,1
66458963,,1386,1701,17,,1
66465338,,4287,4652,148,,1
66479050,,579,1264,3155,,1
66514804,,34,89,820,,1
66516387,,312,1070,1977,,1
66524140,,2750,2754,393,,1
66536325,,206,671,71,,1
66541885,,65,169,270,,1
66547266,,758,988,4883,,1
66551650,,95,607,346,,1
66553161,,122,741,535,,1
66553311,,109,755,559,,1
66557077,,2447,2650,212,,1
66558688,,1360,1769,339,,1
66568360,,3117,3317,239,,1
66574816,,79,569,311,,1
66578700,,113,743,540,,1
66583390,,2652,2799,4883,,1
66589606,,238,1361,125,,1
66592798,,480,894,192,,1
66599240,,2488,2719,134,,1
66620326,,1512,1980,66,,1
66621106,,624,1173,844,,1
66622951,,375,611,272,,1
66624640,,207,619,75,,1
66634192,,82,113,943,,1
66636306,,2023,1821,405,,1
66644967,,367,1610,93,,1
66665474,,64,171,51,,1
66667226,,1781,1894,42029,,1
66680732,,19849,18724,5521,,1
66691421,,3164,3473,10543,,1
66701729,,38,468,14,,1
66701863,,3178,3444,750,,1
66727982,,1636,2001,647,,1
66733582,,502,1523,4,,1
66743407,,1612,1991,2012,,1
66743846,,0,47,4,,1
66748374,,6,48,19,,1
66749666,,2752,2870,29528,,1
66752854,,889,1242,210,,1
66758566,,5342,5832,572,,1
66779080,,4141,4301,427,,1
66802147,,1081,1958,145,,1
66817869,,352,1162,2192,,1
66817910,,1545,1778,974,,1
66818067,,1568,1382,130,,1
66818933,,2230,2184,129,,1
66820585,,2471,2611,128,,1
66826095,,2424,2140,787,,1
66840849,,2447,2523,1215,,1
66848269,,6580,6702,2055,,1
66850611,,4649,4607,2,,1
66858956,,239,479,1226,,1
66864774,,839,1204,1747,,1
66865763,,2600,2604,426,,1
66869910,,26084,27295,2921,,1
66869918,,255,348,214,,1
66881357,,712,1700,241,,1
66881940,,2504,2563,626,,1
66882148,,3064,3335,321,,1
66885511,,551,753,1888,,1
66887048,,35198,35676,8377,,1
66891286,,302,886,29,,1
66894447,,449,1408,505,,1
66894989,,9822,10766,14683,,1
66895153,,1561,1761,156,,1
66895342,,41,793,7,,1
66903299,,326,806,32,,1
66905890,,46596,50954,7562,,1
66912021,,792,921,1581,,1
66941439,,5392,5606,2327,,1
66960401,,15294,16626,969,,1
66961473,,315,379,231,,1
66965261,,1449,1863,448,,1
66978744,,496,706,6064,,1
66999435,,1587,1493,212,,1
67007483,,19548,18316,3362,,1
67008093,,92,321,368,,1
67015220,,1163,1311,194,,1
67022625,,8653,2734,2228,,1
67076649,,276,1397,10581,,1
67090964,,10,51,17,,1
67098494,,8752,8984,1333,,1
67102587,,3755,4002,369,,1
67105189,,6076,6258,42,,1
67109309,,3507,3826,235,,1
67128792,,182,1265,5,,1
67169259,,162,324,681,,1
67173544,,297,594,1408,,1
67185041,,614,715,332,,1
67185409,,668,1246,54,,1
67198853,,887,1623,179,,1
67201774,,25,242,21,,1
67202005,,504,543,2464,,1
67216290,,4116,4125,482,,1
67216455,,68,190,33,,1
67216618,,2039,1806,376,,1
67230399,,511,1594,135,,1
67243210,,191,342,115,,1
67245356,,1485,1970,427,,1
67251726,,11606,12327,8731,,1
67259424,,98,293,660,,1
67261055,,336,1156,316,,1
67264583,,237,1766,96,,1
67288168,,1372,1579,119,,1
67311469,,1116,1332,1552,,1
67320131,,716,891,2033,,1
67325264,,6968,7665,14282,,1
67345731,,518,1335,1216,,1
67353231,,32,102,1374,,1
67383379,,816,2001,1984,,1
67386782,,786,1562,9776,,1
67389637,,1293,1299,2766,,1
67390786,,508,1586,8945,,1
67393160,,12059,13213,5255,,1
67401968,,895,1552,2046,,1
67416458,,258,716,3134,,1
67421403,,866,1528,417,,1
67421415,,1208,1330,57,,1
67421923,,431,721,2025,,1
67423198,,359,1438,976,,1
67438767,,5502,5491,3373,,1
67469332,,314,545,599,,1
67478013,,3908,4300,3111,,1
67486554,,1505,1637,585,,1
67501580,,145,899,2,,1
67503294,,647,1917,1427,,1
67511076,,1100,1473,637,,1
67516246,,274,404,109,,1
67522429,,13,17,12,,1
67559830,,88,264,433,,1
67564665,,47,164,346,,1
67570086,,666,1997,251,,1
67575329,,7,621,8,,1
67593113,,78,178,618,,1
67601089,,17181,18317,1557,,1
67605169,,55,190,26,,1
67608507,,1084,1244,397,,1
67621855,,185,278,565,,1
67637057,,2964,3155,444,,1
67651696,,2779,3029,60,,1
67665649,,42,278,113,,1
67678159,,17,80,39,,1
67695998,,770,1178,8,,1
67699803,,1408,1593,20,,1
67747606,,6823,7446,578,,1
67759247,,948,1917,118,,1
67773464,,2547,2396,343,,1
67775797,,292,2003,124,,1
67781045,,1767,1936,3948,,1
67783555,,2450,2695,180,,1
67790667,,10191,10694,607,,1
67802239,,2000,2084,380,,1
67834082,,201,709,7,,1
67837172,,4422,4810,10402,,1
67855642,,81,124,55,,1
67861044,,1925,2116,1194,,1
67864180,,658,1983,12,,1
67864371,,1637,1951,196,,1
67868715,,1073,1443,152,,1
67890793,,11305,12097,229,,1
67896909,,3663,2977,571,,1
67906787,,289,988,15,,1
67911212,,1151,1507,7544,,1
67912710,,4833,5232,3186,,1
67914558,,165,250,34,,1
67919528,,4517,4767,1282,,1
67928634,,196,358,254,,1
67939879,,3093,3321,253,,1
67941063,,2547,2646,193,,1
67949331,,130,416,8,,1
67969975,,116,304,583,,1
67972972,,33158,36395,5703,,1
67987813,,6231,6800,3098,,1
67997444,,343,1668,425,,1
68014304,,26,692,33,,1
68021548,,30,116,618,,1
68032725,,1923,1836,62,,1
68046614,,4,10,52,,1
68051276,,1066,1701,1230,,1
68071331,,4294,4724,15589,,1
68113751,,5174,5203,365,,1
68128293,,4166,3641,222,,1
68134659,,970,1372,56,,1
68140281,,6816,6773,125,,1
68148131,,2830,3114,2335,,1
68155103,,5823,6405,5205,,1
68164805,,383,1132,52,,1
68251315,,467,902,40,,1
68256463,,272,1189,196,,1
68269738,,12246,12765,4504,,1
68281118,,261,567,22,,1
68300770,,3846,4098,344,,1
68355239,,228,1041,1497,,1
68357038,,231,361,359,,1
68359979,,20096,20228,118,,1
68361172,,361,1480,3677,,1
68366837,,19100,20928,307,,1
68386746,,738,1081,126,,1
68412315,,517,870,1422,,1
68413402,,337,557,16,,1
68424394,,115,505,1,,1
68426509,,375,869,104,,1
68452686,,96,342,3,,1
68460012,,117,880,10,,1
68465271,,2590,1567,222,,1
68472002,,1864,2053,973,,1
68472322,,28,235,33,,1
68479477,,3721,3894,8850,,1
68551031,,861,1621,698,,1
68554144,,1115,1275,1652,,1
68559732,,2405,2148,186,,1
68561896,,229,459,1187,,1
68569982,,493,2001,2142,,1
68574940,,292,585,1620,,1
68576724,,1758,1967,992,,1
68587119,,3398,3567,7584,,1
68587955,,1036,2002,4344,,1
68595163,,248,1107,93,,1
68597940,,2763,2948,2007,,1
68611490,,6496,7020,168,,1
68626230,,71,146,213,,1
68630277,,1409,1422,8394,,1
68635866,,728,1088,182,,1
68643620,,219,643,511,,1
68663815,,2395,2568,968,,1
68675734,,1596,2001,13,,1
68685552,,738,1017,5686,,1
68687810,,462,585,314,,1
68742177,,522,973,35,,1
68777902,,2884,3099,1033,,1
68786330,,1573,1496,5145,,1
68790423,,3296,3434,865,,1
68792351,,180,321,121,,1
68793140,,968,1088,187,,1
68805821,,1178,1715,163,,1
68810082,,532,1785,11,,1
68815438,,190,357,21,,1
68824754,,1818,1840,1273,,1
68834717,,1001,880,2,,1
68837621,,223,443,1415,,1
68881579,,6,420,4,,1
68896557,,4857,5145,239,,1
68901969,,18,143,758,,1
68912643,,85,272,846,,1
68915068,,3330,3434,1385,,1
68925990,,11724,12897,1621,,1
68952817,,10,182,16,,1
68953757,,4551,1589,263,,1
68976912,,544,603,2564,,1
68987164,,161,470,2703,,1
68988222,,5961,5946,111,,1
69004651,,2472,2720,255,,1
69017078,,11,88,11,,1
69026903,,1676,1841,896,,1
69068701,,645,1978,76,,1
69088037,,3987,4168,772,,1
69090925,,180,311,48,,1
69096779,,26,428,1,,1
69097250,,33,42,34,,1
69103104,,3952,4348,20967,,1
69106121,,2238,2457,2110,,1
69118030,,796,1774,1093,,1
69131606,,519,1117,207,,1
69142736,,2283,2099,945,,1
69143316,,651,91,1431,,1
69143969,,1157,499,2305,,1
69149338,,2301,2195,2880,,1
69150222,,1555,1791,2397,,1
69160328,,829,1338,35,,1
69168230,,1723,1737,26,,1
69168707,,2950,3236,633,,1
69173610,,2848,2893,575,,1
69188225,,3402,3180,13,,1
69204141,,2704,2948,954,,1
69204602,,49,190,30,,1
69210801,,11808,7019,3246,,1
69218199,,1007,1967,170,,1
69221005,,14730,15108,4592,,1
69222068,,388,706,189,,1
69233828,,246,669,159,,1
69242075,,5218,5700,25,,1
69301110,,3426,3664,9308,,1
69301950,,473,1464,54,,1
69311590,,590,759,179,,1
69313207,,720,1117,1481,,1
69322463,,1173,1566,3139,,1
69329527,,695,290,624,,1
69346824,,1335,1298,25,,1
69354215,,1492,2001,670,,1
69356227,,4596,4985,336,,1
69369347,,695,1122,434,,1
69385500,,1880,2062,940,,1
69397018,,319,534,14,,1
69407281,,3229,3437,643,,1
69415655,,235,1443,41,,1
69417961,,706,1880,438,,1
69426279,,6513,6694,253,,1
69436553,,5923,5677,1132,,1
69438405,,1550,2001,146,,1
69464966,,2103,2313,656,,1
69488731,,1463,2001,206,,1
69496731,,69,498,38,,1
69503311,,2451,2280,4512,,1
69505579,,60,269,157,,1
69510797,,155,359,22,,1
69528211,,2919,3126,78,,1
69553357,,375,645,8,,1
69557491,,284,1054,17,,1
69569768,,1951,2057,2433,,1
69585540,,1173,1622,40,,1
69596818,,67,212,12,,1
69605342,,2935,3228,599,,1
69609507,,2861,3151,25675,,1
69612762,,394,1908,10,,1
69624396,,2102,2313,2106,,1
69624661,,33,264,20,,1
69636011,,2616,2641,272,,1
69651771,,227,520,56,,1
69679511,,1330,2000,428,,1
69720079,,7366,5930,3695,,1
69720205,,75,231,678,,1
69724179,,1171,1019,174,,1
69733281,,23088,23680,607,,1
69734438,,1391,1623,2459,,1
69742542,,200,121,18,,1
69779063,,2328,2539,877,,1
69782195,,429,486,1483,,1
69786979,,7063,7712,471,,1
69790239,,1932,2124,15491,,1
69803460,,246,512,78,,1
69811872,,2927,1779,532,,1
69823307,,3995,4369,603,,1
69830587,,263,1930,277,,1
69842068,,118,159,1412,,1
69862274,,210,449,2115,,1
69865695,,1233,1662,468,,1
69869868,,2356,2471,5,,1
69888259,,315,362,342,,1
69895770,,62,983,10,,1
69900905,,3110,3312,3050,,1
69905014,,930,2001,100,,1
69907128,,20768,22122,7816,,1
69927758,,2564,2607,1200,,1
69950731,,1778,1997,1989,,1
69955915,,22917,24068,2041,,1
69956400,,176,301,108,,1
69983692,,7776,7397,3877,,1
69985262,,1413,2001,17,,1
69999795,,1346,1379,3534,,1
70003300,,7,13,6,,1
70033689,,4470,4917,3242,,1
70054040,,891,1153,226,,1
70092811,,1530,1648,1229,,1
70122708,,9,23,2,,1
70140580,,1049,1983,578,,1
70159226,,2958,3016,24,,1
70168046,,36,186,4,,1
70179147,,2258,84,1022,,1
70183114,,4004,4405,2215,,1
70189738,,643,1072,8,,1
70192058,,2614,2835,387,,1
70202342,,100,205,592,,1
70207235,,861,1434,1972,,1
70209935,,2376,2556,37,,1
70221832,,154,322,8,,1
70224108,,29,142,788,,1
70226263,,235,739,84,,1
70233064,,315,90,58,,1
70239690,,180,384,295,,1
70250728,,3037,3294,843,,1
70260150,,1093,1739,227,,1
70269793,,1944,2043,5636,,1
70284522,,134,954,770,,1
70290569,,8732,9604,952,,1
70293954,,1287,2001,2014,,1
70298366,,132,625,1020,,1
70299937,,3617,2936,192,,1
70299979,,898,1566,160,,1
70305711,,613,1941,63,,1
70314817,,187,456,259,,1
70341730,,147,609,2,,1
70345040,,679,717,32,,1
70350233,,53,155,263,,1
70354753,,301,403,290,,1
70367606,,61,396,42,,1
70368301,,609,1274,264,,1
70368537,,55,135,311,,1
70385965,,1082,1667,1006,,1
70430446,,115,352,42,,1
70440217,,1703,1858,4075,,1
70440565,,779,616,987,,1
70444056,,1600,1942,3547,,1
70458968,,1206,1446,30,,1
70459392,,2350,1998,86,,1
70460536,,3962,4359,2940,,1
70480276,,1545,1875,355,,1
70484676,,141,196,248,,1
70487499,,1501,2001,1170,,1
70510570,,1313,2001,1263,,1
70511809,,273,524,475,,1
70521106,,748,1009,2746,,1
70541592,,21,318,25,,1
70551660,,705,1419,65,,1
70566402,,3543,3868,9,,1
70572329,,859,2001,2644,,1
70587611,,897,1530,11,,1
70606502,,1201,1469,1193,,1
70615008,,29602,28736,165,,1
70620686,,470,608,458,,1
70633573,,39,250,391,,1
70652168,,11,3,6,,1
70655359,,2540,2688,15154,,1
70680577,,130,274,312,,1
70680748,,211,536,509,,1
70681246,,3299,3404,552,,1
70681954,,85,229,1135,,1
70692227,,317,1175,15,,1
70695164,,1299,1761,28,,1
70699285,,31,142,358,,1
70700120,,775,1105,1592,,1
70705964,,3163,3478,14,,1
70709591,,3022,3324,13,,1
70710337,,2894,3183,13,,1
70712237,,1445,1847,14,,1
70713363,,2822,3105,13,,1
70718335,,2122,1976,263,,1
70718677,,18650,20480,2976,,1
70740194,,65,136,801,,1
70756235,,384,733,912,,1
70757654,,1550,1848,1394,,1
70758168,,1434,1702,14885,,1
70777899,,671,1428,526,,1
70779959,,6120,6669,2343,,1
70792262,,3244,3254,39,,1
70795853,,4236,4662,2669,,1
70799237,,1496,1836,1318,,1
70801853,,1311,1660,1099,,1
70813214,,675,1861,1067,,1
70819903,,272,661,14,,1
70825654,,7279,7980,3777,,1
70826961,,393,2001,32,,1
70831079,,519,1277,34,,1
70837453,,522,1130,232,,1
70848427,,683,255,39,,1
70852729,,27,143,410,,1
70858651,,7735,8423,1984,,1
70860545,,9449,10128,3036,,1
70860850,,3727,4073,36139,,1
70868237,,1268,1705,127,,1
70878343,,2050,2154,129,,1
70884547,,3206,3458,127,,1
70896840,,160,623,278,,1
70901195,,326,355,950,,1
70911631,,4748,5060,3043,,1
70913598,,2431,2673,375,,1
70926658,,1273,1288,5394,,1
70937553,,8,88,80,,1
70941869,,3120,3306,4897,,1
70942304,,10392,10524,850,,1
70954817,,1843,2018,1400,,1
70960068,,1124,1396,1109,,1
70964433,,874,1237,1858,,1
70973597,,3379,3559,3588,,1
70976145,,621,2001,4,,1
70978569,,923,1877,1468,,1
70988607,,520,1550,78,,1
70996477,,456,875,117,,1
70999427,,2196,2387,3948,,1
71014836,,955,1572,632,,1
71019451,,578,1171,814,,1
71021075,,1762,1926,1443,,1
71025771,,87,503,1395,,1
71031196,,2131,2344,222,,1
71043269,,8,62,10,,1
71047719,,102,271,22,,1
71056922,,1157,1759,9,,1
71057487,,2458,2607,106,,1
71069181,,4009,2885,738,,1
71130949,,7045,7172,2074,,1
71133400,,120,905,62,,1
71145633,,1085,1804,1381,,1
71147079,,384,848,40,,1
71148540,,401,510,623,,1
71149154,,1312,1713,269,,1
71149225,,254,308,1997,,1
71184227,,1782,1998,1350,,1
71198075,,5632,5983,161,,1
71203831,,1889,2048,1018,,1
71211896,,1826,1641,1568,,1
71221129,,519,1490,177,,1
71226899,,1700,1722,147,,1
71244492,,765,1489,108,,1
71247722,,35,114,225,,1
71263523,,1742,2000,35,,1
71276171,,1344,1707,464,,1
71277481,,14275,11503,2854,,1
71287938,,1351,1443,1137,,1
71291856,,951,1979,14114,,1
71294779,,1522,1837,309,,1
71309757,,145,360,92,,1
71312180,,2382,2472,56,,1
71326391,,17807,17291,2841,,1
71326705,,2542,2695,17,,1
71334521,,67754,69815,310,,1
71339674,,1713,1848,56,,1
71345857,,2179,2303,129,,1
71350684,,7966,8370,244,,1
71353925,,415,1337,209,,1
71382521,,1092,1303,1408,,1
71387226,,1514,1900,226,,1
71424165,,4244,4665,1611,,1
71428624,,327,1449,0,,1
71441067,,715,945,2978,,1
71442539,,2542,2778,356,,1
71443327,,500,1165,23,,1
71454170,,639,1586,1768,,1
71465835,,1017,990,284,,1
71469972,,1171,1945,107,,1
71474893,,7483,7870,17999,,1
71476168,,706,721,184,,1
71476940,,1507,1646,238,,1
71486988,,55,225,48,,1
71490827,,287,1128,258,,1
71491346,,2243,2467,525,,1
71494483,,184,1024,347,,1
71501367,,3771,4149,311,,1
71512293,,758,1840,6,,1
71512845,,462,829,4,,1
71549296,,2470,2687,5,,1
71553137,,382,656,14,,1
71560633,,1549,1378,616,,1
71569325,,338,1019,38,,1
71570060,,7030,5953,196,,1
71596013,,72,634,12,,1
71596847,,3888,4276,7240,,1
71600299,,4,73,3,,1
71604633,,197,1250,10,,1
71621907,,168,307,404,,1
71621940,,2648,2897,3856,,1
71641383,,427,1279,1,,1
71651196,,178,734,21,,1
71652909,,674,1446,83,,1
71659359,,6085,6694,4617,,1
71668013,,214,658,1146,,1
71668454,,6971,7586,6345,,1
71673549,,8267,8588,25371,,1
71681363,,30,122,17,,1
71698837,,1278,2000,199,,1
71699856,,1,44,10,,1
71704498,,779,1325,3968,,1
71706947,,1196,1721,38,,1
71712683,,2173,2391,3221,,1
71717234,,301,1060,254,,1
71726773,,15779,17292,822,,1
71730444,,45,101,153,,1
71744940,,368,1539,1868,,1
71777995,,2735,3015,308,,1
71783019,,361,1940,159,,1
71783173,,25,100,23,,1
71792500,,1096,1530,185,,1
71820955,,2182,2286,88,,1
71826708,,236,457,1560,,1
71843252,,6721,6952,1514,,1
71851052,,1302,1223,1524,,1
71876588,,67,279,759,,1
71876816,,1468,1662,2178,,1
71884072,,504,1132,177,,1
71897042,,4163,3611,602,,1
71907794,,530,2000,19,,1
71916981,,3040,2807,1337,,1
71920816,,1259,1942,391,,1
71922213,,1602,1819,700,,1
71922665,,2301,2500,86,,1
71925050,,411,1578,10442,,1
71928198,,4825,4895,11,,1
71930889,,4157,3411,23,,1
71932414,,465,737,1092,,1
71936138,,581,795,190,,1
71965506,,817,1210,3524,,1
71973644,,9817,10301,461,,1
72000477,,16,187,61,,1
72002214,,4306,4588,6,,1
72002860,,168,400,278,,1
72005800,,7045,7309,7,,1
72005983,,216,454,1037,,1
72007757,,5075,5385,11,,1
72011404,,6753,7195,6,,1
72012664,,923,1814,4,,1
72028844,,15,91,99,,1
72060904,,3429,3771,106,,1
72076552,,7319,7827,6798,,1
72109927,,3443,3760,682,,1
72128236,,1253,795,17701,,1
72132629,,1080,1891,333,,1
72135502,,3474,3630,14318,,1
72140781,,245,1172,113,,1
72142663,,890,925,28049,,1
72148775,,4749,4851,4154,,1
72151606,,589,937,1,,1
72162375,,447,1803,2634,,1
72171743,,332,1396,0,,1
72208625,,6721,7394,1066,,1
72220566,,40,101,21,,1
72223004,,5,97,0,,1
72226058,,2393,111,4,,1
72229816,,2959,3076,1634,,1
72239841,,532,1706,155,,1
72246822,,1443,1985,143,,1
72253033,,2103,2313,2826,,1
72284988,,14,110,8,,1
72290368,,1532,1906,2420,,1
72293188,,3836,4130,146,,1
72301204,,448,1349,44,,1
72310159,,19329,20505,3840,,1
72322200,,1061,1832,28,,1
72330406,,202,577,2,,1
72333896,,1184,1271,19,,1
72364087,,7246,7569,3599,,1
72378088,,766,1005,3025,,1
72407750,,8809,9150,25239,,1
72428276,,422,2001,8156,,1
72430457,,5877,5903,757,,1
72432441,,2828,3093,112,,1
72443550,,3,35,125,,1
72468218,,1053,1046,814,,1
72496757,,15575,16409,138,,1
72497752,,910,1498,21,,1
72507534,,446,1212,39,,1
72571121,,2018,2221,439,,1
72572583,,12944,13930,381,,1
72573729,,492,1135,628,,1
72585693,,26,395,1,,1
72605819,,2076,2218,1341,,1
72608197,,1838,2021,645,,1
72618650,,7165,7553,17868,,1
72635730,,3739,3593,1343,,1
72637216,,1799,2001,3158,,1
72639911,,8,123,12,,1
72648803,,141,221,30,,1
72672759,,156,437,11,,1
72676818,,228,1794,8,,1
72678236,,84,577,3,,1
72685345,,708,1400,82,,1
72696444,,1812,2002,1454,,1
72706364,,2688,2812,3390,,1
72712866,,967,1180,20,,1
72714252,,1691,2001,30,,1
72734909,,37,266,15,,1
72778193,,73,93,812,,1
72779954,,181,1087,64,,1
72788490,,295,1594,1088,,1
72792020,,3938,3943,522,,1
72800144,,785,655,4462,,1
72830752,,412,529,5,,1
72837651,,842,1017,992,,1
72839345,,677,1998,21,,1
72849444,,3980,4377,2428,,1
72859427,,1452,1649,1032,,1
72868171,,4052,4458,2605,,1
72873504,,765,1858,6,,1
72874095,,55,265,60,,1
72892678,,3028,3317,2168,,1
72897574,,2308,2493,2228,,1
72916927,,12069,12119,2452,,1
72919847,,989,1643,34,,1
72934502,,8066,8426,22010,,1
72942049,,8489,8825,25155,,1
72988389,,467,304,1973,,1
72996296,,7651,7995,1894,,1
73024809,,2356,2550,389,,1
73025192,,2380,2618,1794,,1
73025929,,1694,2003,4314,,1
73032873,,2566,2698,188,,1
